scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
1409,165.81259916542226,101.32921489057031,1.0,247.9469740030375,92.72788495851722,1.0,297.10129056372716,106.2567256598805,1.0,104.05765014104034,116.06866364763978,1.0,163.4917104997814,248.38030791174776,1.0,244.58022977925748,244.8387964267609,1.0,289.96131217384465,327.97058424429514,1.0,108.36351404967293,353.44918443226015,1.0
1410,162.19254903775658,102.42574871098796,1.0,255.87649841531615,93.51643657923726,1.0,293.4800823401285,105.96540740670856,1.0,99.00292788303177,117.63810391091033,1.0,160.0135045253424,248.34085140836993,1.0,252.06082713613625,246.08876071676931,1.0,286.67866275620236,329.7660537296461,1.0,103.6573195237784,352.77033367803807,1.0
1411,157.9796776975997,102.93095330195406,1.0,262.10371413190876,93.73758926130233,1.0,287.8562798023506,104.61457184616505,1.0,94.86715564215427,118.21006310373396,1.0,156.05563348203998,247.98842768872362,1.0,258.0060927634603,247.46616912778137,1.0,281.5798927686085,330.85346035132454,1.0,99.89999908624144,351.6527334616091,1.0
1412,153.01569016612868,104.01116385923474,1.0,267.72460866832307,93.65825714799963,1.0,285.25787389959277,103.43367679415933,1.0,91.51509154792852,118.65973830814679,1.0,151.343074895346,248.5727968594576,1.0,263.4142514789795,248.49853308558866,1.0,279.28008361480306,332.1281248430978,1.0,96.85249456322228,350.2365346578454,1.0
1413,149.3434866930172,105.31667316009535,1.0,274.45385905203995,92.92141856731966,1.0,278.49617499418576,101.43192097948842,1.0,87.62105732699268,118.8766646498826,1.0,147.7909495407479,248.47305356033203,1.0,269.98871920047657,249.49035854163316,1.0,273.1369886616424,332.32147792797025,1.0,93.35502018796826,348.6932819389029,1.0
1414,144.68042831292354,105.95470277108004,1.0,277.7653052566604,91.81943122813603,1.0,274.12116490710247,100.51964034925439,1.0,84.3098518577221,118.91292044395772,1.0,143.40614120173382,248.67093912347113,1.0,273.3498555981913,250.37995466985825,1.0,269.1384901233603,332.3933971671444,1.0,90.39973330295474,347.176518362588,1.0
1415,140.7785016237711,106.56088562733267,1.0,280.57273991444885,89.5341570477509,1.0,269.7496165684571,100.34051141515357,1.0,80.7517669090276,118.69546286239064,1.0,139.7264683332806,248.63553543832882,1.0,276.4122738383323,250.78384572823805,1.0,265.0944418611689,332.2568546579356,1.0,87.26478294978625,346.22990388210764,1.0
1416,136.57684100912488,107.46128667169378,1.0,282.8407469327309,87.98694298515684,1.0,266.692013050508,101.2179919759003,1.0,78.99024608377997,115.93455187827749,1.0,135.73540354958473,248.71287109766251,1.0,278.83566127725413,250.9654547895172,1.0,262.2124403290409,332.3038821367487,1.0,86.07653961121053,345.6952330090093,1.0
1417,132.80090810626785,108.92783216212236,1.0,284.2373613771509,87.13237561944214,1.0,263.1905132581976,101.5974045093363,1.0,78.93033507178646,112.53112656186688,1.0,132.06726860367007,248.53239056772665,1.0,280.3133109803855,251.15493869478036,1.0,258.9583192650765,332.68717644741986,1.0,86.48917090665012,345.50323796766867,1.0
1418,129.01585111640514,109.41882090616517,1.0,285.4781323841849,86.62508259822403,1.0,259.10807591089883,101.90615004640449,1.0,78.86452494480619,107.99640993992757,1.0,128.5115741048971,248.72141038731084,1.0,281.58593105210343,251.3598671670245,1.0,255.14945214700344,332.404479166043,1.0,87.05380882541735,345.5487677756697,1.0
1419,124.9632422325062,110.35918303236075,1.0,286.64718371452625,86.09424884524174,1.0,255.0747762556465,101.6335996365419,1.0,89.77551893863418,99.5568717224578,1.0,124.65575557986271,249.04445987812676,1.0,282.78889054993346,251.25869336741536,1.0,251.42525664495506,332.3028563167519,1.0,97.89194277877192,345.23977921628784,1.0
1420,121.09014121219496,110.40051036854634,1.0,287.98606230089126,85.74757811529538,1.0,251.01545957837556,101.33926406208087,1.0,98.12050283140759,92.06921545057246,1.0,121.07252992414456,249.2035277085111,1.0,284.12537512313395,251.20657927668663,1.0,247.67073064970268,331.95924750006253,1.0,106.32224240185414,344.90499137639887,1.0
1421,116.97753691372156,111.13560699611469,1.0,288.9200858328876,85.88061538659142,1.0,247.30159341437422,100.93622627479746,1.0,105.39767675004887,85.12850903531373,1.0,117.18292488249918,249.20074909565054,1.0,284.9939062899675,250.96598031543428,1.0,244.2575542847127,332.1014127699245,1.0,113.72624788362751,344.11042588282976,1.0
1422,114.62893317596829,112.65980950155489,1.0,289.0941337871147,86.35265977161266,1.0,244.24978113023937,101.04448368018382,1.0,113.58324878409292,79.63266397339842,1.0,114.82571379407696,248.87529400471385,1.0,285.0860878115289,251.08803789941138,1.0,241.40884672921888,331.61607071181254,1.0,121.73624471859674,343.10723322995347,1.0
1423,111.46516115716841,113.88391688070033,1.0,291.1944722661841,86.5056791544511,1.0,241.4801677037707,100.07115509043071,1.0,122.43608671717531,77.123880416775,1.0,111.75198785883107,248.63424974053405,1.0,287.0599840974068,250.3700884580481,1.0,238.9059412235812,331.8399046252924,1.0,129.92227739228395,341.3674216794589,1.0
1424,109.40382694091718,115.25487172728938,1.0,291.87386628437775,86.81770057608863,1.0,238.51893493937962,99.77622376100777,1.0,136.24751409154925,77.82221317267368,1.0,109.67838921663504,248.27196966163248,1.0,287.6571400533264,250.20742056946193,1.0,236.1789888767798,331.8255990481679,1.0,142.07522497135815,340.5437327038263,1.0
1425,107.11710184522367,115.65670891450112,1.0,294.5393193451087,86.73025494831101,1.0,235.04024050031188,99.30930470045817,1.0,146.70531437629916,81.07927070175663,1.0,107.51388470076076,247.99158247325897,1.0,290.22035282754837,250.10060802875543,1.0,232.96617330804938,331.28196504266816,1.0,150.89870661017792,339.43077992919024,1.0
1426,104.39351278101289,116.24688845598354,1.0,295.82150347246113,87.15838698143075,1.0,232.18031037327012,99.80648768932315,1.0,157.78106482957222,85.2552222403827,1.0,104.92007716955831,247.4049982534822,1.0,291.3780050658934,250.09073093708682,1.0,230.28182711118905,331.08864774211645,1.0,160.1489507839481,338.8930637254063,1.0
1427,101.6617826668719,117.31810750047784,1.0,298.7910355481298,88.03789171233612,1.0,227.7924014791488,99.23880039393937,1.0,165.53542528936293,88.55508976023552,1.0,102.26312271692869,247.06239320762205,1.0,294.07449941041307,249.89463401733286,1.0,226.25659852269223,331.32570902709165,1.0,166.57048449515528,338.1299093894217,1.0
1428,98.92622237687803,117.38375444380347,1.0,301.95285988077524,89.01661475709992,1.0,223.20015416623986,99.33782579744269,1.0,173.5374630249133,91.62209672316837,1.0,99.71972303658424,246.2976694711768,1.0,296.93286415915446,249.31151120203776,1.0,221.99397271150482,331.252174966747,1.0,173.24724045991988,337.80064618649436,1.0
1429,96.33141262088176,118.44025411878889,1.0,304.65529310960665,90.99034412522437,1.0,219.51296950713518,99.48741976975526,1.0,179.7120656936018,94.53926952622945,1.0,97.18811934593391,245.63693609400522,1.0,299.1958588082796,249.05104569515518,1.0,218.56320053911372,331.0572891337796,1.0,178.3250584096619,337.7267052886273,1.0
1430,93.40716977488827,118.7476928320968,1.0,308.6742378568797,93.05388953930517,1.0,215.95021072525708,99.23885226320277,1.0,181.6294205470117,97.48716212819753,1.0,94.44255882858135,245.0150319100857,1.0,302.70337048957515,248.73806286508912,1.0,215.27105956917728,330.87452404541864,1.0,179.62126261260073,337.68156173590614,1.0
1431,90.52758160717198,118.70621516375161,1.0,311.12271415803616,95.17163976414844,1.0,213.39735403670284,99.21268520799909,1.0,180.55362703011025,99.40839983937269,1.0,91.77785042023379,244.13418855298485,1.0,304.70261025686176,248.63946300002488,1.0,212.90762779118322,330.8821325434113,1.0,178.40419442367482,337.84826642699574,1.0
1432,87.81286546278369,118.43304779559233,1.0,313.4367336573803,98.09600031315944,1.0,211.10447329930327,99.43081872174307,1.0,177.66190212214477,100.80189498756417,1.0,89.29626653746834,243.5589154112816,1.0,306.4605330552745,249.6646474844428,1.0,210.7627251377624,330.62343717782494,1.0,175.65546321264551,338.91680019669155,1.0
1433,85.55370338465286,117.62216698222929,1.0,315.4979888529009,101.55417560100409,1.0,208.15833578285745,99.29199600486363,1.0,175.24694581312065,101.57767892775848,1.0,87.29899254421429,242.82719110054086,1.0,307.9007441956385,251.35281833468738,1.0,208.04222139356966,330.65673630772267,1.0,173.4103576039553,339.45460371011836,1.0
1434,83.08651883087137,115.79446334093166,1.0,316.5028751606219,105.58657438377612,1.0,205.90980926978554,98.76944709728134,1.0,169.31381267637784,102.37647807074747,1.0,85.22912523238153,241.8044006438286,1.0,308.2594092898052,254.44669241564534,1.0,205.99157676330918,330.734976192123,1.0,168.04013051269612,339.97462983651917,1.0
1435,81.28828254277946,113.77594940549379,1.0,312.288562153831,107.92899134143299,1.0,203.49604202716728,97.68559445335762,1.0,165.97901977506356,102.81028026505588,1.0,83.79762629620681,240.47337827231846,1.0,303.914937959474,258.70052373245153,1.0,203.8237649843822,330.9274465936994,1.0,165.02374248065942,340.2585410385448,1.0
1436,80.25206477762907,109.06493148917089,1.0,311.16436469436195,109.19983135567722,1.0,200.73965303309922,96.30369483426271,1.0,162.93135751178247,103.29664921013081,1.0,83.38553178741545,238.18056810124656,1.0,302.6906945681111,262.31186633082547,1.0,201.3567023106637,331.15166608890524,1.0,162.2507857736935,340.0262138981146,1.0
1437,83.79903275047579,100.77190725060875,1.0,307.7537104464226,109.1506454569925,1.0,200.4238828790443,94.89103393362278,1.0,159.348089659063,103.78852899428334,1.0,87.63778226217086,235.58343237450438,1.0,299.47657977585004,264.96197933001287,1.0,201.15657359484783,331.50419470360316,1.0,159.0024556735113,339.87476761613243,1.0
1438,86.79035077637522,91.76818064791199,1.0,304.7932457753957,109.09744871545459,1.0,199.69768243933584,92.43168704178657,1.0,156.09843960668053,104.37176474285287,1.0,91.46291426614704,233.08271064959493,1.0,296.67532651831385,266.433481027296,1.0,200.65807389920838,332.55134374014705,1.0,156.03888522885453,339.88213277085623,1.0
1439,95.95840092344037,84.69529386664425,1.0,301.13699930174175,108.37491713785856,1.0,202.56651642406473,90.37991014065611,1.0,153.12472981195086,104.85086653704654,1.0,100.76274846872309,230.3921604537798,1.0,293.31722781997667,267.955825881785,1.0,203.452542967027,333.13779774167415,1.0,153.3364409878443,340.13612770542244,1.0
1440,100.82117398478216,80.17113103856566,1.0,297.89319970105475,107.50013359738368,1.0,206.09356468426247,88.24744741151211,1.0,147.60812653933175,106.12808154358585,1.0,105.77501274027387,227.5287832016176,1.0,290.3670890861223,268.7591113002325,1.0,206.86274800375264,333.7648511987771,1.0,148.2626330743567,339.7203420263698,1.0
1441,111.04992977568249,76.21500777677731,1.0,293.6638938104726,106.65099722878274,1.0,214.5043612756385,87.55384980020617,1.0,142.3133271581938,107.36962758395698,1.0,115.67945644501312,224.7736369806247,1.0,286.4612609835538,269.02763335918445,1.0,214.66392214234804,332.75240719444923,1.0,143.39298915757232,339.6106637948284,1.0
1442,118.16677281231986,74.84241677560519,1.0,289.2442909369823,105.89390358374567,1.0,224.52414839384278,87.88994419291845,1.0,137.41692250364628,108.1035875567768,1.0,122.40311108085415,222.70209213461328,1.0,282.36789486760836,269.8947375723927,1.0,223.88639361391245,331.4172263672814,1.0,138.94751598681745,339.62110550171633,1.0
1443,127.6323508173037,73.66015766251107,1.0,285.6363056804128,104.85655552165096,1.0,234.22365729788862,89.20921854477484,1.0,132.85794045657084,109.13127833062583,1.0,131.2837889313967,221.60520207406478,1.0,279.0865485513699,270.1297908800492,1.0,232.747203887506,329.81722555060804,1.0,134.76039279214956,339.54087669731865,1.0
1444,135.71814245464208,72.55944799684812,1.0,281.65065948303436,105.2838049062264,1.0,246.957240339464,91.74800293747373,1.0,128.1658508511435,110.16200359975676,1.0,138.88130370675643,220.714839716072,1.0,275.21234726770484,270.70076533595613,1.0,244.30270799484128,326.7315376924825,1.0,130.4599391320958,340.1098726509278,1.0
1445,144.62191037279948,71.35312838537754,1.0,277.9502854458763,104.96930603957475,1.0,260.7341530857127,92.76144650599191,1.0,123.6944297459912,111.00408942711302,1.0,147.24909460097336,219.9899373079987,1.0,271.72245343772045,270.7275285197301,1.0,256.94083281673835,324.5501774003224,1.0,126.37851740204334,340.3443255007719,1.0
1446,154.04730421521987,71.34637195623807,1.0,273.65920453685834,104.6519674167048,1.0,275.3476003433145,94.27536426003681,1.0,120.36289195170075,112.04403640062928,1.0,155.9546592403352,219.26973999366382,1.0,267.67244689799253,271.0531717382043,1.0,270.33484878759856,322.68373993463115,1.0,123.28318250549619,340.80253522754083,1.0
1447,160.20884214753147,71.48992485843915,1.0,269.41805392190054,104.67409221643616,1.0,288.01709211933917,93.22673934873707,1.0,116.02328210865699,112.58270388128692,1.0,161.63236869662055,219.28585181774815,1.0,263.6124516422468,271.1952625786956,1.0,282.12455811530356,322.3969150641486,1.0,119.36066134221578,341.0714982240205,1.0
1448,166.01455834766497,72.43340725527162,1.0,265.0054304054339,104.1297536287117,1.0,300.08844021324165,95.22173933994875,1.0,112.10452944048953,113.58126112839892,1.0,166.88429222313567,219.23431155658966,1.0,259.4757659366861,271.07367209698975,1.0,293.1520052731502,321.0609568385,1.0,115.74817267913008,341.30765258981535,1.0
1449,172.1585128777768,74.3476504076148,1.0,260.2548853652051,103.02690089783182,1.0,305.8133018215857,96.7092696574002,1.0,107.88831746155694,114.5180779926232,1.0,172.33110634422,219.08830169241423,1.0,255.10691213007425,271.0110889878083,1.0,298.41440834384827,322.4923034409435,1.0,111.87743786833717,341.1970424508895,1.0
1450,177.1474388698664,76.36276850666782,1.0,256.68296570979896,102.30556846643623,1.0,309.983039876089,101.368020982148,1.0,104.04969102864617,115.5277167850833,1.0,176.70099318975562,219.23751647764266,1.0,251.80244546222508,270.831134022954,1.0,302.0525582247182,323.90920660471,1.0,108.33124924088565,341.023823400481,1.0
1451,182.16147179650457,78.41115224053016,1.0,252.23151117117342,101.18068066143267,1.0,307.0052122743546,104.12679921682498,1.0,99.21098756240391,116.77438633795094,1.0,181.09134965819064,219.52257931588122,1.0,247.7228871790334,270.73766476981615,1.0,299.1933303262037,325.81339657900963,1.0,103.86203661072621,340.46732880590025,1.0
1452,189.07605735888782,79.43716594079203,1.0,246.8399426012102,100.56392061701746,1.0,304.4707752380781,106.47084272884901,1.0,95.40724934333014,117.24000512226367,1.0,187.35930274373868,219.58718038142464,1.0,242.66311525175422,270.74466948419894,1.0,296.75977133173257,327.4246473500848,1.0,100.41837966914945,339.90362817325445,1.0
1453,197.22739960547142,81.91878554942964,1.0,241.93045008538004,99.69267969209253,1.0,300.4911028724132,107.63577004821269,1.0,90.96050871467534,117.7278087481116,1.0,194.60303883309643,220.49873422322725,1.0,238.11413217224967,271.2787037796356,1.0,293.0550639355904,329.02910492451895,1.0,96.40288719384868,339.56130901921625,1.0
1454,204.7356329970204,85.1543325382201,1.0,236.82102054655064,98.33440088418814,1.0,296.5281885353475,107.31928757103879,1.0,87.99196609926295,118.39061253331656,1.0,201.1645825841121,221.72641132208503,1.0,233.44266137742574,271.1867705986415,1.0,289.4589672029474,330.87906780155816,1.0,93.67781722855938,339.56720454006773,1.0
1455,213.16729032086508,89.74093290288667,1.0,233.09148229546494,96.36455769615239,1.0,292.52526521655665,106.58747691365046,1.0,84.2108240973293,118.75532105154173,1.0,208.4177626371303,223.0372513623509,1.0,230.1993810049274,271.65331065854826,1.0,285.81902664144184,331.7348537219852,1.0,90.27365598344782,339.70158473111513,1.0
1456,218.5886018560007,93.57468524464966,1.0,229.94017724022467,94.74657336597653,1.0,287.6964056213619,106.01933063289174,1.0,79.84058110657091,119.55210755421513,1.0,212.98078244178913,224.51438511522005,1.0,227.45047709814318,271.98683892252313,1.0,281.3963616750253,332.3298870421249,1.0,86.28994648443404,340.14996049488167,1.0
1457,222.32922128827687,95.81651049750079,1.0,226.80143960143096,93.46520502486844,1.0,283.9178888795308,105.53216521356515,1.0,76.73522812728385,119.9324383957245,1.0,216.1791099557891,225.6792379983242,1.0,224.6557161446508,272.10049248918625,1.0,277.9268714279972,332.43094408707475,1.0,83.47999360943214,339.8720246013604,1.0
1458,221.99148153431372,96.75502270430302,1.0,224.23533356944137,93.44823423498981,1.0,279.8580445846446,104.58941030589563,1.0,73.73668793050737,120.27389735295604,1.0,215.76615648409756,226.98253376199588,1.0,222.20467644223132,272.22138199331505,1.0,274.2243181577373,332.573711819643,1.0,80.77097345657614,339.6959976762348,1.0
1459,220.19920624036695,97.15634424139719,1.0,221.31855456078603,93.31054816485414,1.0,276.2593248844992,103.63235763560533,1.0,70.94253052709398,120.86220978535408,1.0,214.0679352552996,227.68993525211977,1.0,219.43298836890065,272.05230705973054,1.0,270.9399117961304,332.3962814258419,1.0,78.20586038935176,339.07605802632634,1.0
1460,219.9971940496111,97.37822404352556,1.0,219.36340845837032,93.33876912525747,1.0,272.1295108854976,102.79491667385209,1.0,68.63967296710902,121.89286473904825,1.0,213.85816303228071,228.08035807372997,1.0,217.55252988219212,271.7433744628079,1.0,267.1817254508036,333.0328357163293,1.0,76.0182777725785,338.74579671143346,1.0
1461,217.81248991241335,98.10308801847066,1.0,218.72309676194368,93.20352796984643,1.0,267.9437241070439,102.39247066503022,1.0,64.91060204565896,122.70996818613348,1.0,211.7557073109618,228.51074959510075,1.0,216.9480181775903,270.8810503543928,1.0,263.3205671137097,332.82830328207007,1.0,72.59147686332537,338.0401682218189,1.0
1462,215.15996487776346,98.30355794111266,1.0,216.38840712917258,92.4080521421633,1.0,264.16415887155654,101.66921317399846,1.0,64.32413565408974,123.40274804304093,1.0,209.28312776455348,228.8494045958694,1.0,214.82483348430935,269.7700566445326,1.0,259.86888157281675,333.095931527283,1.0,71.96950268578937,337.2342517350648,1.0
1463,211.69193561297828,98.38577377605758,1.0,216.14434891075535,92.5448526610103,1.0,259.66963592124694,101.30314631676214,1.0,62.334452698085954,124.43280244955714,1.0,206.07033002825727,229.11123690740746,1.0,214.54393437165405,268.17187306782625,1.0,255.72899548477866,333.1956962564062,1.0,70.05614104190832,336.4351284390653,1.0
1464,207.8633701679725,98.94160354700226,1.0,219.36866700298793,92.9829591312072,1.0,255.34559026820352,100.779866887265,1.0,61.84159270658979,124.20603217250853,1.0,202.4651277933134,229.14066024261692,1.0,217.51858162100822,265.6306244148561,1.0,251.7542491383137,333.234757127354,1.0,69.64262341452252,335.5206617309758,1.0
1465,203.50358651174605,99.8979310152746,1.0,220.12144032967666,93.30819880187957,1.0,252.01415495993584,100.02702205685894,1.0,60.46221953389829,122.83217538976749,1.0,198.31538085574536,228.59634747987414,1.0,218.1301190679265,262.0659725364111,1.0,248.71223906414463,333.2690274042515,1.0,68.60245375097018,334.91572964147537,1.0
1466,201.30599956852433,100.24912731577945,1.0,225.400012096874,93.2595365107883,1.0,249.0739186402952,99.43807590881838,1.0,60.04563164474023,119.44413291117115,1.0,196.23832487465512,228.20528925885915,1.0,223.1271657550887,258.12170955791487,1.0,246.01873254407838,333.1585322509686,1.0,68.68023551644836,332.69486709510954,1.0
1467,198.92196922755386,100.3949739462039,1.0,234.11969411596198,92.62736775658158,1.0,245.92110449409242,99.40616163755756,1.0,60.13535725469467,114.71389485052632,1.0,194.01777649039843,228.25462441419927,1.0,231.4970711113455,253.25835262138133,1.0,243.09454148623473,332.99667115506827,1.0,69.38062389539651,329.10449398750575,1.0
1468,195.5488073845075,100.74334656856855,1.0,238.17649727275088,91.84567075726127,1.0,243.071862111911,98.51830772823311,1.0,62.75651479098395,108.91398921866869,1.0,190.85816439335474,228.25298706693474,1.0,235.44701497841055,249.54232739363496,1.0,240.5004002054404,332.81538936629994,1.0,72.47017143149523,325.01958810489594,1.0
1469,192.7958631679128,100.71313244214211,1.0,245.46379737005614,90.65292007620864,1.0,241.11659517688608,97.00684334764965,1.0,66.42680718650247,102.53554445189495,1.0,188.31550532013546,228.0526189081424,1.0,242.57297573850994,246.97141631885432,1.0,238.77818103478648,332.8824764926358,1.0,76.56462965330584,320.25162220601317,1.0
1470,188.5746915321536,101.22360127214328,1.0,253.686810282438,90.37995915851295,1.0,236.96944018570917,96.44044257639139,1.0,70.64124717201662,96.16111827537136,1.0,184.35252044953927,228.04199368586615,1.0,250.48716191180918,247.02658118833475,1.0,234.9586510921173,332.5607202631222,1.0,81.14137047600639,315.4824694315867,1.0
1471,184.83277300337863,101.52387296564861,1.0,261.1225668668537,89.86882285210443,1.0,234.3862921327523,96.23635106737935,1.0,77.21054307056151,91.01941776038245,1.0,180.85828873294986,228.0849348220451,1.0,257.70219915952504,248.07839115350203,1.0,232.58191152023863,332.71347299532323,1.0,87.64465374001563,311.49423777236575,1.0
1472,183.2195030399206,101.41912208915791,1.0,268.2926984169477,89.51843827339482,1.0,231.78052526113535,96.7958440662323,1.0,83.84501402520897,85.38887381986746,1.0,179.3777821707027,227.86638065999318,1.0,264.6489850793698,249.88588924923218,1.0,230.13836019112887,332.80836861960375,1.0,94.27692274255037,308.0092894219873,1.0
1473,181.19726075933573,101.40128499502256,1.0,275.2272873667212,88.7827338897012,1.0,228.7259033413765,97.51516569153955,1.0,92.38035260161416,81.17766182635368,1.0,177.5125010856876,228.04216558941215,1.0,271.4289793715251,251.46093192923217,1.0,227.26474872599806,332.7422282144086,1.0,102.40973652674573,305.61345954427054,1.0
1474,178.11799831672093,101.61925593271371,1.0,279.64608471218054,88.65914517465173,1.0,226.02689034724045,97.87262174395181,1.0,99.80864332821025,78.3374736837439,1.0,174.64178422585923,228.2077233291122,1.0,275.70382880702334,253.12106790568313,1.0,224.7409108781502,332.65748892587334,1.0,109.38150215083456,304.40884308488603,1.0
1475,175.00475289838877,101.93583732465483,1.0,284.53733845722513,88.29530964206856,1.0,223.89263576768428,98.13277168863223,1.0,107.89110143746576,75.45675433268782,1.0,171.727896174489,228.3847484259113,1.0,280.4547338459695,253.83689165665953,1.0,222.74511278926576,332.54640815006326,1.0,116.9490924564642,304.4270715055655,1.0
1476,173.37859077150472,102.11236403364329,1.0,288.14258217894167,87.8813567742804,1.0,221.92046115841964,98.26969812120933,1.0,113.9880645460386,73.24187283399365,1.0,170.20561361010775,228.5941408313424,1.0,283.9835657457076,254.58445317628474,1.0,220.9053350894202,332.3947412160629,1.0,122.68010726793209,306.52627794340594,1.0
1477,171.79442970648552,102.35774925718806,1.0,291.0581129302576,87.37076868762895,1.0,219.73444269398078,98.48667781973393,1.0,122.10628688793656,71.12294421747092,1.0,168.71322152726773,228.73487606153094,1.0,286.86002381204366,254.82785656794255,1.0,218.8699790189836,332.47473574275455,1.0,130.1964078459835,309.2396437953063,1.0
1478,169.80092808686004,102.59452482638937,1.0,293.6851983630301,87.24161271604056,1.0,218.072210973284,98.84091512555503,1.0,128.70872778230827,70.00304332814628,1.0,166.84334336300392,228.85558782939023,1.0,289.3904551767517,254.54322866650108,1.0,217.2862302044537,331.7220411151934,1.0,136.23519912223577,312.53783731359675,1.0
1479,167.43120141666566,102.50921419812114,1.0,296.30483353692387,87.19269858703622,1.0,215.5479115474267,98.88071718867279,1.0,136.9094735488744,70.36366976506254,1.0,164.66372451350168,228.89270527921042,1.0,291.91058456875305,254.8793098503254,1.0,214.9381632557509,331.4940505376305,1.0,143.49389932174867,316.45589126349233,1.0
1480,166.12565054686715,102.29640625243599,1.0,298.50478912648555,87.31225642518154,1.0,213.4664838815425,99.2174265877842,1.0,145.92997917892154,72.20497120886725,1.0,163.48209106690425,228.83004356517674,1.0,294.00154808952635,255.19566353315403,1.0,212.9864278196217,331.3680205944846,1.0,151.27992980461843,320.77844138644076,1.0
1481,163.8309152175273,101.44649484566278,1.0,300.0307106502826,87.44529079263279,1.0,210.67479937859827,99.20790105335789,1.0,153.72946178130272,74.29108916639609,1.0,161.46385313907197,228.8712492815418,1.0,295.4517062453499,255.91773840532457,1.0,210.39578222794424,331.2144767658912,1.0,157.9447848261449,324.58929474790756,1.0
1482,161.73784180020522,101.04804393758225,1.0,303.1418638009826,88.09980133027835,1.0,207.743520153742,99.54051715300503,1.0,160.51157505193925,76.94635593486954,1.0,159.57821193665018,228.9713366317628,1.0,298.33423578760494,256.61726389823656,1.0,207.6412356327265,330.5815826599528,1.0,163.62719019503953,328.2069950314046,1.0
1483,160.82216676961843,100.18065970675356,1.0,308.01532769109656,89.1586799611636,1.0,205.77577424621205,99.36593718647313,1.0,167.88280571708128,79.97672638057799,1.0,158.8357447173766,228.91218500419066,1.0,302.8424981478547,257.60917697200836,1.0,205.79837581306293,329.6162578842697,1.0,169.77864121384124,331.5504526144631,1.0
1484,158.1506536538177,99.62196259945956,1.0,311.1618688618016,90.69674935348321,1.0,203.63951838941648,98.72578047763571,1.0,173.1774598556235,81.74705536689228,1.0,156.43758248524944,229.3139899948851,1.0,305.6070346744339,257.7364085448047,1.0,203.82204555664333,328.5145570896138,1.0,174.24467422593432,332.9195775441544,1.0
1485,157.32810101645566,99.93860800290874,1.0,314.78834562030875,93.1988801192972,1.0,201.50916918421126,98.2828589509996,1.0,178.1613957106955,84.91126643716134,1.0,155.6407981350625,229.48299007304306,1.0,308.67602656931086,257.9274664403914,1.0,201.87296079484807,328.4849863967914,1.0,178.24461094358793,334.4151888678478,1.0
1486,154.43823805563605,101.29652086096937,1.0,318.50568162582965,95.04686764295943,1.0,199.0078373896195,98.16681730725469,1.0,180.67219192150944,89.42941439993089,1.0,152.80699999220653,229.54946045696974,1.0,311.9410383923358,258.3294880759829,1.0,199.56541688299862,328.58844870899134,1.0,179.86147486448547,335.5803252706296,1.0
1487,151.6301639606826,101.50621653461788,1.0,321.4870344224204,98.1483605126268,1.0,196.79668221840083,98.40628141532224,1.0,183.1105018953582,93.64727310414169,1.0,150.1894321155114,229.87625628644437,1.0,314.30605184072965,259.1712347663749,1.0,197.4976967293278,328.4169380177635,1.0,181.4494926505567,336.02609844549164,1.0
1488,152.41183297707516,102.15084030008902,1.0,323.41242134087395,101.57274497258952,1.0,193.4047874585116,98.57285486563066,1.0,180.8720108613256,97.42462985953789,1.0,150.83412281471644,229.8568667490157,1.0,315.6032719474056,259.69184806299603,1.0,194.34855380015983,328.5139910703603,1.0,178.94773571560592,336.4283645346202,1.0
1489,149.35916520594446,102.76898445298151,1.0,324.23391548812424,104.6806315566928,1.0,191.13098145981718,98.77010788235609,1.0,178.08071613828372,99.82656540063276,1.0,147.93896672814515,229.93112647806007,1.0,315.90699903023386,260.95619442896617,1.0,192.2283704692378,328.4442012547882,1.0,176.14167786851337,336.50120813939327,1.0
1490,146.5269189949966,102.93081031700814,1.0,326.57980566432235,107.66635645424006,1.0,189.0165209164258,98.82944429680094,1.0,175.75945718364196,101.26470228786904,1.0,145.3021449346962,229.97147652341545,1.0,317.68995593366077,262.263533122697,1.0,190.2585906187648,328.2066991259051,1.0,173.89168068149394,337.4031992355188,1.0
1491,143.14343231639393,103.35096875414601,1.0,324.0159126906474,110.69581371307201,1.0,187.62837337028748,98.4634646302682,1.0,173.80896795674406,101.3916576831225,1.0,142.124604249416,229.99712154853802,1.0,314.7977760929948,265.5002306795198,1.0,188.98882715779553,328.05181671127644,1.0,172.14806371356283,337.97306880905677,1.0
1492,140.17862625862344,103.98416273241074,1.0,321.43410675690467,111.63956753241918,1.0,186.7595591093758,97.96857344754339,1.0,170.51160277015097,101.9805590211926,1.0,139.30935846468213,230.12654558580903,1.0,312.1958672958669,266.8534107369811,1.0,188.20575443158862,327.83543064426215,1.0,169.1458769795094,338.5426449744816,1.0
