scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
1471,184.93201542685227,101.70119463142863,1.0,260.9658634734564,90.40305210066742,1.0,234.39537170809103,95.93605746813284,1.0,77.37923878118168,91.8503831698999,1.0,180.9291901033653,228.14056095974266,1.0,257.4578571911083,247.57003060059154,1.0,232.6055823539271,332.6464970252788,1.0,87.69712815742528,313.6032363256643,1.0
1472,183.25600154979594,101.55407766388302,1.0,268.0824526225836,90.02518790155843,1.0,231.7985170061475,96.67739503079909,1.0,83.88352911602445,86.44181269746623,1.0,179.39525494670625,227.8645394661102,1.0,264.3608273584503,249.566356496774,1.0,230.1593956242528,332.72851985961506,1.0,94.18342530483778,310.12105468189844,1.0
1473,181.22697867786528,101.53173551993146,1.0,275.18761954188085,88.8260448754203,1.0,228.74827615046993,97.39200111860042,1.0,92.38533057055972,81.76529994368585,1.0,177.52439153822274,228.0555781383706,1.0,271.3780409801113,251.08234786076534,1.0,227.29123403859467,332.69855626062576,1.0,102.34346432918235,306.8625074493464,1.0
1474,178.14450489528534,101.69920305872229,1.0,279.64163066541295,88.71080005178456,1.0,226.04480944982862,97.85757256124481,1.0,99.86893607592137,78.99301324080861,1.0,174.65671976480272,228.21410147932662,1.0,275.6883354189731,252.93855411056268,1.0,224.75681807907586,332.6069463630042,1.0,109.33983356126022,303.764903684781,1.0
1475,175.01074411972903,101.94948331889411,1.0,284.5196144802993,88.33973170741362,1.0,223.90426824231486,98.11702908269282,1.0,107.94363215531689,75.71600443445602,1.0,171.73155414265244,228.3593715040805,1.0,280.4262067776595,253.55911072499336,1.0,222.75654058485293,332.53806544767434,1.0,116.93811116368148,301.6797408571995,1.0
1476,173.39472449530592,102.11950270801661,1.0,288.1488535051343,88.03362447270433,1.0,221.9291695707717,98.23311219400507,1.0,114.11382269305491,74.28180884687359,1.0,170.21958089774424,228.58502109809982,1.0,283.9638589107308,254.5151012096813,1.0,220.91304151585652,332.31476869205,1.0,122.62744704036498,303.84648186711553,1.0
1477,171.81625782314407,102.36719335079336,1.0,291.048187149937,87.37499473796133,1.0,219.73865986663395,98.47742365842005,1.0,122.24480282482392,72.32127330840751,1.0,168.73231775831562,228.7411101642516,1.0,286.8498645778312,254.82928722567746,1.0,218.87863031018284,332.61087489142693,1.0,130.13440521176952,306.69553017459265,1.0
1478,169.82415890339297,102.59716095188097,1.0,293.66923440567945,87.24359997296861,1.0,218.09112496487205,98.8431599456647,1.0,128.59283003665104,69.80666442429715,1.0,166.86497562189936,228.9068177234995,1.0,289.37463638477055,254.52926056436303,1.0,217.30400033608865,331.7342059698697,1.0,136.13572826765127,309.59073565198565,1.0
1479,167.4440577135148,102.52025372572773,1.0,296.28056567534037,87.19184321046443,1.0,215.56384105618923,98.81423937099842,1.0,136.68740309520777,69.6619735036474,1.0,164.67488409369332,228.95759169530933,1.0,291.8872372777162,254.86271932222314,1.0,214.95634318825785,331.48063336417164,1.0,143.38349355657067,315.2437350535787,1.0
1480,166.1635833334586,102.55924489572391,1.0,298.4737066436724,87.31226672047566,1.0,213.49181996428302,99.224224990484,1.0,145.58486465919228,70.95655127474458,1.0,163.48593391496829,228.87502034393523,1.0,293.9701139384309,255.08876987328006,1.0,213.0094874105974,331.36732501908557,1.0,151.1357475365227,319.6079891782798,1.0
1481,163.85386524805745,101.61202271425836,1.0,300.01211995543247,87.33627527763423,1.0,210.693919349481,99.19895572144692,1.0,153.2787281391458,73.02045025298438,1.0,161.46542619418747,228.90179407274167,1.0,295.4495087839771,255.789228708709,1.0,210.41674458458826,331.30281325357,1.0,157.70733113746198,323.09381227482584,1.0
1482,161.79048826459518,101.72857492570039,1.0,303.036903393483,88.00969819506308,1.0,207.7455093648921,99.58725577238133,1.0,160.06493049724526,74.48833377272621,1.0,159.54535370457316,229.0136858803486,1.0,298.2463026586036,256.4871602338987,1.0,207.65008148698962,330.8952511108575,1.0,163.5583336886628,326.952228833621,1.0
1483,160.8504577377491,100.78663978895426,1.0,307.91067080650413,88.51875018727875,1.0,205.79249451630938,99.53307063150724,1.0,167.61992281323268,78.32993059398314,1.0,158.78862183475326,228.87664094161403,1.0,302.84539980297575,257.5846616506417,1.0,205.816112059173,330.00075357371327,1.0,169.76916100988132,331.25844126539124,1.0
1484,158.14696249751844,99.53990594381756,1.0,311.0700881054473,90.07899571943466,1.0,203.65725663219413,98.78884628401038,1.0,172.77310386822916,79.35607439296486,1.0,156.44379455725726,229.28687813560313,1.0,305.61913755048926,257.74127503123424,1.0,203.8350903780056,328.5226472300902,1.0,174.21117940483464,332.54448360966836,1.0
1485,157.3261900750656,99.5293169035083,1.0,314.74883026257805,92.93348599964479,1.0,201.599478630676,98.2873639042671,1.0,177.44250284757493,81.25031228639554,1.0,155.68852118863896,229.5070577801776,1.0,308.68060837868705,257.8955957662792,1.0,201.95571209539753,328.46368177637277,1.0,178.109284022829,334.4006812254592,1.0
1486,154.47434220564207,101.44496742616181,1.0,318.4536532981094,94.85693667922445,1.0,199.05732830463512,98.05778406626224,1.0,179.85238039135106,83.3059318408578,1.0,152.82222969172628,229.52033697258221,1.0,311.92002905186223,258.207775772204,1.0,199.61716376845825,328.5755817434095,1.0,179.97510764951184,335.61266491617556,1.0
1487,151.57531351085382,101.2019308262635,1.0,321.4193006698564,97.32181496485161,1.0,196.8519747799703,98.24165150744805,1.0,182.32290694873663,89.82140421527143,1.0,150.1751036844483,229.84861577442896,1.0,314.37477233850865,259.16690651806715,1.0,197.5536329247381,328.26197515526985,1.0,181.2767936121703,336.1296577185584,1.0
1488,152.4327509849461,102.18086777348557,1.0,323.3953012554516,101.46013693497127,1.0,193.47195077980987,98.45788277806214,1.0,180.6045906187294,95.83396521907996,1.0,150.85036005135063,229.91233546454515,1.0,315.6040983208517,259.62895243789853,1.0,194.41441261295614,328.41692085502234,1.0,178.93129157171802,336.7320972191045,1.0
1489,149.42964856930612,103.00548726227167,1.0,324.13366816798236,104.41486570212066,1.0,191.172060185282,98.76263579959338,1.0,178.0555701582012,99.55227712793004,1.0,147.97635750747526,230.00747732028958,1.0,315.8497430866757,260.6849306942913,1.0,192.26981771938117,328.5398299796673,1.0,176.1556862428107,336.33364379300787,1.0
1490,146.57418605706243,103.053469546215,1.0,326.4357662202624,106.62592090930077,1.0,189.03661859219392,99.03732125245054,1.0,175.89408682959515,101.47181947693353,1.0,145.33179151642656,230.04898039672,1.0,317.70579840269,261.3450932632867,1.0,190.27314485198573,328.4631491209119,1.0,173.97992123130047,337.05570669541254,1.0
1491,143.15959556334317,103.37387150562955,1.0,324.0126730639533,110.48151202228276,1.0,187.63766687060874,98.78949779524561,1.0,173.85949691422138,101.61221552890672,1.0,142.1369213116044,230.01155720147239,1.0,314.82440403593785,265.1890105802164,1.0,188.98739844415473,328.33561510536424,1.0,172.160035921862,337.65094627483603,1.0
1492,140.2016026412096,104.08297993525447,1.0,321.44677352446314,111.59235172511112,1.0,186.75768078051175,98.78992435177722,1.0,170.6004660577525,102.18106903091979,1.0,139.31880182436487,230.13741459733882,1.0,312.20348170613033,266.08440108784964,1.0,188.1581903596503,327.8864077534695,1.0,169.19681370345882,338.4948242359165,1.0
1493,137.91635117199453,104.01598360101424,1.0,319.0349411817458,112.20110658189084,1.0,188.3735995483772,98.13135990231281,1.0,167.64034115309573,102.59670934541447,1.0,137.21597737889186,230.2732897835608,1.0,309.81940799953566,267.5024336604099,1.0,189.7062187250566,328.3036101811173,1.0,166.5138482298143,338.5877392118171,1.0
1494,136.14262885563906,104.42551863229866,1.0,316.9141191701997,111.6762273963429,1.0,189.70579481477938,95.1028002320639,1.0,164.3878019411153,103.14753064841747,1.0,135.52826597730586,230.3756578436098,1.0,307.9098230989098,269.7282843393984,1.0,191.1327619990319,328.86978504925975,1.0,163.55715178621037,339.21796541157516,1.0
1495,131.78254262255015,105.03105868535864,1.0,313.8739437853318,111.85976238014759,1.0,191.76341600305852,93.27161505745906,1.0,161.22457100203144,104.01877774209512,1.0,131.42896515089495,230.74202137881917,1.0,304.9868294046312,270.7441490672811,1.0,193.19539572240734,330.50618580009615,1.0,160.63333040255833,339.55172975729243,1.0
1496,129.17519780755464,104.7847576091509,1.0,312.97722052617667,111.00294127086059,1.0,195.1761438699507,90.34053983998717,1.0,158.2665404780348,104.22599330027467,1.0,129.05029281118033,230.90645767401992,1.0,304.2796267986344,271.5318266026149,1.0,196.59941795779412,332.86792288632654,1.0,157.9777619185674,339.2598730625485,1.0
1497,127.82942605104118,104.7521957846069,1.0,309.367196246133,111.0759303074089,1.0,199.88896099498098,88.77033444188801,1.0,155.7531769568318,104.51441782822197,1.0,127.81002047253777,230.86852697176303,1.0,300.86358693469424,274.7277128886221,1.0,201.12400170832706,335.05464029920137,1.0,155.70830712672853,339.30448141801776,1.0
1498,125.67434208390155,105.31559181911616,1.0,307.32640983605006,110.48867653401848,1.0,205.9580033410557,87.59549248351438,1.0,153.00471994682505,105.34696377004474,1.0,125.74696377652127,230.50501337673794,1.0,299.0109316742378,275.0693126459607,1.0,206.8724858877615,336.9243940371719,1.0,153.16018889525688,339.93096056965237,1.0
1499,124.98543633431287,106.66311798724948,1.0,303.7246014409212,109.88223384202169,1.0,212.6570493165832,87.234573975181,1.0,149.6625804892337,105.65441244838243,1.0,124.9452774189798,230.2088311282879,1.0,295.6619585306421,275.05835044294116,1.0,213.12428611516611,337.71412424700804,1.0,150.15515423273646,340.2801275486432,1.0
1500,120.25597791907718,107.01476339109163,1.0,301.2817869243522,109.10903089120796,1.0,220.55127008477024,87.38370329773568,1.0,147.02890756825167,106.2258735963467,1.0,120.5333748227593,230.38589517490524,1.0,293.44449608318456,274.75788760841056,1.0,220.42174078735286,337.4620028266898,1.0,147.74474955982123,340.90798930001034,1.0
1501,117.3226279729581,107.315094921299,1.0,298.31035854686894,108.54501253804035,1.0,228.85408396899763,87.07139382615331,1.0,143.60270103531818,106.4740455818264,1.0,117.78835557492334,230.63183122882666,1.0,290.6992091816768,275.2086017683984,1.0,228.08893261607852,336.0636562562597,1.0,144.67707596588792,341.7340037290772,1.0
1502,114.50273766916361,108.04485808566204,1.0,295.08560821984656,107.75033526370774,1.0,236.22638389733504,88.04537870039016,1.0,140.12332721702805,107.45472288780579,1.0,115.09777638004837,231.01304114657844,1.0,287.7428966497124,275.28627474221173,1.0,234.80581144889558,334.213383436916,1.0,141.45821299747516,342.13155158691126,1.0
1503,114.65525524312366,108.52342383898724,1.0,291.7547136708368,107.20916474695862,1.0,244.38759232044336,88.253443217588,1.0,136.26223385949822,108.71138664350204,1.0,115.18076047322697,230.97251815584056,1.0,284.66887024005825,276.9375950222789,1.0,242.31768580904236,333.0060926720265,1.0,137.86016707692318,342.20787582719254,1.0
1504,110.91397188238552,112.27043311339199,1.0,287.68313337624295,106.19455041668212,1.0,250.93843436951443,88.7184068490071,1.0,133.22108201215266,109.0676325488702,1.0,111.26397951566062,230.12995979347156,1.0,281.0482261328726,284.01569711332166,1.0,248.3499985374248,332.6796573951795,1.0,135.11267756293498,342.20322472238394,1.0
1505,110.27938286331023,118.71268687018855,1.0,284.6686586283955,105.50108049208718,1.0,259.1469547279443,88.43388227371274,1.0,128.23966927651918,109.8596185818736,1.0,109.89089968295858,228.93771963128097,1.0,278.32999950184643,287.4645753074068,1.0,255.92359224276728,331.13148527955997,1.0,130.58240403466635,342.03859881418146,1.0
1506,107.70524422252086,112.27958913591496,1.0,280.4019435302473,104.46547524295858,1.0,268.0567058071124,87.77629004330505,1.0,124.5799182063389,109.65113509179511,1.0,108.2745438788789,227.70435665724915,1.0,274.4386334400691,289.007616539947,1.0,264.18321911144386,330.0627106986421,1.0,127.36294138574998,341.9578523080862,1.0
1507,116.50026424190568,92.37575028955348,1.0,277.4337868221163,104.46029330587507,1.0,277.1399515886808,89.36118476284236,1.0,121.63084068756821,109.51495757912541,1.0,118.79171236740976,226.91006698960518,1.0,271.62981803160255,290.9580443181409,1.0,272.4801304295253,329.18662620026225,1.0,124.76682818210006,342.2104517433678,1.0
1508,117.45930385047467,86.98938040575426,1.0,273.19363269377783,104.39243230453474,1.0,284.5189193140593,88.2635128116037,1.0,117.78340238964104,108.85946670808117,1.0,120.31642189017394,225.8367520678836,1.0,267.5932949078478,291.6051797730354,1.0,279.33821204866194,327.83658163380113,1.0,121.44424180083293,342.38442234722527,1.0
1509,124.76726567508997,82.89499170544752,1.0,269.7726782370708,104.39767024819785,1.0,293.6976669863977,88.9996310193756,1.0,113.82944778778759,110.50259212078166,1.0,127.5352623826447,222.79409413439612,1.0,264.3257917529884,292.05499465431717,1.0,287.65354856513727,323.1112199294389,1.0,117.7092370912818,342.27419079808647,1.0
1510,135.85787225660422,80.33131181756428,1.0,264.8110609737339,104.70643652933028,1.0,300.3537210849379,88.43859772778967,1.0,109.32024410596388,112.13526182264846,1.0,138.08645674666656,221.94340939703767,1.0,259.5369266537693,292.6361483261612,1.0,293.8219992022087,322.12028307458235,1.0,113.48320532195827,342.1929300438276,1.0
1511,152.1480722409967,78.66305102351797,1.0,259.98187988454225,104.07458222693606,1.0,306.55067776505496,89.15562282760322,1.0,104.65360963175081,114.005862055905,1.0,153.32789714766207,220.26470283015374,1.0,255.01903720351862,292.7225610254659,1.0,299.5191879864604,322.0296181501677,1.0,109.08500813255787,342.13663020848935,1.0
1512,164.52565058731923,79.60969928225741,1.0,255.42158801181435,103.52819487174871,1.0,311.244494639835,89.78722390729789,1.0,98.96088211452127,115.75059580180694,1.0,164.64860120383136,219.68614333936608,1.0,250.7355456836449,292.2321297994802,1.0,303.8498667668206,322.62425646006454,1.0,103.79470868359476,342.2187433741043,1.0
1513,177.56377832322832,81.6380014835134,1.0,251.15478951793972,102.51764981882977,1.0,314.6627128749497,91.4766204844818,1.0,96.03543001714566,116.70080178930313,1.0,176.45883956874576,220.09412872502958,1.0,246.8074213882813,291.7083073810754,1.0,306.90921257343996,322.2983582032861,1.0,101.06809486496618,342.1851540530728,1.0
1514,187.98750038657823,83.61971262908133,1.0,246.42130234505794,101.60187846016878,1.0,316.7649921851972,91.63387571741342,1.0,93.44625423701883,117.19159793407965,1.0,185.86484432826305,221.20236747045382,1.0,242.42477457300043,291.6535871846378,1.0,308.8746991138742,323.16615837771195,1.0,98.70712287806715,342.6721699193153,1.0
1515,201.6480501251504,85.60797349202963,1.0,240.53244916460392,100.21383397061004,1.0,317.6806982405264,93.73094353236971,1.0,86.64667569787632,118.33699930886524,1.0,198.2616553299633,222.30391249780595,1.0,237.00619744225543,291.179585509349,1.0,309.59747280857584,323.01773918235324,1.0,92.51645070670179,342.6899728172232,1.0
1516,211.06108759439275,91.01357109958853,1.0,233.1596074464092,97.40577054814159,1.0,316.88946899228495,97.62875641463914,1.0,80.18869295956142,119.63068903721953,1.0,206.35987439148528,227.53156549206025,1.0,230.4059933478502,291.27364277121444,1.0,308.638257569244,322.9785566133888,1.0,86.60766663848429,342.6001366872554,1.0
1517,214.4879266161368,94.69606041586346,1.0,227.56363668823266,95.17731244438939,1.0,315.45831830321885,98.6881750833384,1.0,77.61934610362233,120.14661312899143,1.0,209.09511578950787,228.73214051257997,1.0,225.39798773063578,290.4475208458221,1.0,307.2825299735513,323.9922294282489,1.0,84.25295877187132,342.1028580973359,1.0
1518,217.98641780702047,98.0131023933202,1.0,222.28081212035204,94.21261701272076,1.0,312.9257589310133,102.59323799503017,1.0,74.68810313093964,120.9108781412174,1.0,211.96408282412892,232.45099976516272,1.0,220.4955044186848,290.26329019303523,1.0,304.75843735668917,325.53277492171486,1.0,81.54320108892233,341.62745842293833,1.0
1519,215.87962012972227,98.75206841734803,1.0,218.9164259284621,93.23625523544533,1.0,307.7377101746532,103.88115035691112,1.0,70.02049164661285,121.6427926326254,1.0,209.97375811152827,237.36061455610061,1.0,217.43994363146638,290.6583767142836,1.0,299.94344996939265,327.6661627309021,1.0,77.30208043002551,341.769587113927,1.0
1520,211.7825966867834,100.7590091132464,1.0,214.11645431779345,92.34252921771625,1.0,302.6751772824189,105.6126385812437,1.0,65.55465435804228,121.98305710910991,1.0,205.9523630461921,238.09633521757144,1.0,212.99671639791447,291.02218335354695,1.0,295.1772693249659,328.4452172090438,1.0,73.29345514716285,341.8711181859583,1.0
1521,206.68438551535553,101.66922336793338,1.0,209.2048985763659,91.78939546260145,1.0,296.546893378738,106.79424554113022,1.0,63.13454708216621,121.45834133573398,1.0,201.14016159723826,239.10400969728988,1.0,208.38876891568404,291.2034324353465,1.0,289.4723721509753,329.7723550753602,1.0,71.21470072995243,341.45318316118374,1.0
1522,202.86475341543473,101.84540881015701,1.0,206.32621730137063,91.18573969049602,1.0,291.2911847855255,106.40826607485884,1.0,61.490646517680624,119.99134155249148,1.0,197.5903566250269,239.28813695285262,1.0,205.72455642914724,290.7616348722471,1.0,284.64553282443774,330.42580937338516,1.0,69.95143201421357,340.7029967662554,1.0
1523,196.2294264412265,102.1148070537231,1.0,205.34360928051706,90.90453055891241,1.0,286.19887244594,105.26800123254912,1.0,58.99125699812673,118.44171371384141,1.0,191.42482002208374,239.24848973400734,1.0,204.82227879874338,290.29249647265976,1.0,279.9978004926159,330.5681319795751,1.0,67.9371978770665,339.5529136815725,1.0
1524,191.16567723939795,101.64568800534099,1.0,208.10073247873544,90.05266721367833,1.0,280.8830812725028,104.12731680541577,1.0,58.39946412519964,113.5076731481643,1.0,186.7999626594017,239.1282169465436,1.0,207.5385119600466,286.4943947473814,1.0,275.1355231958961,330.46728712814104,1.0,68.06749789124751,336.79510982982845,1.0
1525,185.44377831241138,102.0960725956554,1.0,216.73041679461502,87.71582078595273,1.0,275.55183831418634,103.43052091079304,1.0,57.199390009202105,108.07266995678081,1.0,181.45677218096753,239.07672111499443,1.0,216.07016291384605,279.8773234479939,1.0,270.23238584146117,330.3364545813572,1.0,67.7211229520305,333.32402729405004,1.0
1526,180.1688485416594,102.45192628334917,1.0,224.3612282333688,87.93249636278843,1.0,270.5601969982862,102.61161717885349,1.0,56.3200236365537,98.3787874530912,1.0,176.53340261812,238.52493787982604,1.0,223.22956592087053,273.0330244686015,1.0,265.6665149603111,330.7095717092748,1.0,68.23487973786884,328.69900377284057,1.0
1527,174.65150215246035,102.52928481659673,1.0,234.95262674427545,89.61275725868177,1.0,265.4391017498549,101.15242772601512,1.0,57.35775039484932,92.64236643671975,1.0,171.42068060608207,238.09967508515882,1.0,232.99411036554142,266.7288335044895,1.0,261.0094590562752,330.8175562816281,1.0,69.89329313809395,322.44385214688793,1.0
1528,169.71861157071993,102.92277355597714,1.0,241.16294739715312,91.1925194317826,1.0,260.2051703018144,99.4474802810999,1.0,58.46030020170306,89.66194917742747,1.0,166.81223279889053,237.90346056267953,1.0,238.61671370461096,262.6026456042755,1.0,256.2506832010148,330.5581378638536,1.0,71.25740684032228,319.5125498067178,1.0
1529,165.0452352365643,103.50797770209871,1.0,250.20774765491,91.18391838027681,1.0,255.1658697143875,98.7482268795708,1.0,65.44919232965765,83.31717555165233,1.0,162.42044716579736,237.69444969845506,1.0,247.22909316231502,259.7754309491595,1.0,251.62657348723212,330.6991346212476,1.0,78.30332249808049,316.162813018601,1.0
1530,159.83592464806918,103.7985143453605,1.0,258.15383155870785,91.68601139278726,1.0,250.53578129406873,98.40789855514603,1.0,74.74216652154581,79.37295128059456,1.0,157.57643664972784,238.30450733662465,1.0,254.73740342865196,258.8437762886659,1.0,247.35840001386754,330.7599997472276,1.0,87.06418660650988,312.8215336224664,1.0
1531,155.73960517532774,104.73328388614604,1.0,266.2930410167345,89.9025807316288,1.0,247.40188856099647,98.08015277381537,1.0,78.17282099468096,74.5032624944464,1.0,153.67920909349937,238.44737050688542,1.0,262.8082284960518,258.4348868173414,1.0,244.49216521762764,331.3533031297342,1.0,90.7581962825595,310.47186411631975,1.0
1532,151.28694716338114,106.00484733758134,1.0,274.1778399206583,88.97558508106417,1.0,241.92502503233575,99.1461687206987,1.0,89.24767551100473,72.54836105982162,1.0,149.4131242333403,238.70044635902522,1.0,270.50849886274574,258.744905455276,1.0,239.3424622493537,330.90174136108686,1.0,100.84328627068032,309.16017513771897,1.0
1533,146.92993517619104,106.02706629037625,1.0,279.0069436209267,89.26191890369493,1.0,237.08275614200633,99.32006907521706,1.0,93.1121810672542,68.38776519582377,1.0,145.38519790721847,238.8870291332749,1.0,275.08608789266793,258.9069084666861,1.0,234.85612462262782,331.2243231418928,1.0,104.83772937143564,308.4125931250536,1.0
1534,142.6390832148033,107.19373135125032,1.0,286.2977855371415,88.70127831663667,1.0,232.5365665800498,99.1349521701082,1.0,102.58721499405968,66.55281819452838,1.0,141.27888910612262,238.88303480827872,1.0,282.1596565821307,259.27510792907725,1.0,230.6547054503734,331.2198930627427,1.0,113.50126768611959,308.9125127402057,1.0
1535,138.39698797210326,107.5203443707409,1.0,290.9265497194882,88.07846233995916,1.0,227.24321994837473,99.19764368178163,1.0,109.67533873189453,65.32222392004272,1.0,137.31674564492016,238.6635949306465,1.0,286.6689025021582,257.943090548383,1.0,225.75248847679103,331.40079077528065,1.0,119.96874132008045,310.02704885610797,1.0
1536,133.19918018778534,107.69397042761096,1.0,296.0324555364816,87.76632197046203,1.0,222.74761090054184,98.44794795089815,1.0,117.42131591158055,64.73460790387387,1.0,132.49021173165704,238.49964963193625,1.0,291.6061914938817,257.98263787290534,1.0,221.6392152870233,331.6777543115266,1.0,126.94618463472928,312.9549694641477,1.0
1537,128.57901295186133,108.87871681176533,1.0,299.9746340513465,88.02406784125104,1.0,218.95657749397978,98.27801451295807,1.0,125.31508484414434,65.3769266615514,1.0,128.07300995427084,238.03030460623222,1.0,295.3273944929243,257.36897306288694,1.0,218.1334344995566,331.5722933022984,1.0,133.8917529600758,316.61579611271156,1.0
1538,125.03436935587914,109.82892870074238,1.0,303.30500868591855,89.35634975482822,1.0,214.0242457445504,98.19735244921694,1.0,134.41546395885476,66.9086369747425,1.0,124.6790149736727,237.65926166605337,1.0,298.2948768717648,257.1007652036777,1.0,213.5612056313857,331.34061651526173,1.0,141.7810036711841,319.668693345432,1.0
1539,120.4790413707336,110.48670166999013,1.0,306.9758678560547,91.03512874984327,1.0,209.6797210572862,98.15284103724011,1.0,143.6312336819148,68.34047289802548,1.0,120.39429199986333,238.16680805820062,1.0,301.52956625429204,256.66677034567005,1.0,209.53729155223687,331.2967513423253,1.0,149.7866940188202,322.76343566548616,1.0
1540,116.60497144522733,110.8286453388712,1.0,309.85795359374777,91.81192840732984,1.0,204.4228961981277,98.27580726069068,1.0,154.220932158163,69.81314132823879,1.0,116.77865760549133,238.8260976326185,1.0,304.1608070941676,256.5864896296815,1.0,204.64320238471294,330.7587951281516,1.0,159.0035420031948,325.5612260436944,1.0
1541,112.09002083726759,111.16490188052182,1.0,313.19741969039273,95.11895946727186,1.0,201.0771780926529,97.86975234869524,1.0,161.14303897245992,73.33161617515651,1.0,112.56683837624777,239.00005263792588,1.0,306.821310017089,256.5419849288009,1.0,201.54911312761558,330.18407097681444,1.0,164.67847362190776,327.53432518187617,1.0
1542,107.6146816230143,111.06617835613748,1.0,315.55450035071186,96.30615139251019,1.0,196.81829771186102,97.1064513692526,1.0,168.83256309128524,76.82872064926156,1.0,108.44632765221918,239.42471159773837,1.0,308.88912826235014,256.7994045683264,1.0,197.59740527635356,328.56790877148035,1.0,171.0350027295991,329.22052947540385,1.0
1543,103.37862485293473,111.32642261644595,1.0,317.69667519070725,100.08019821405439,1.0,193.59121079705585,96.5657786197916,1.0,174.2490271237353,81.11952697951928,1.0,104.5020247095317,239.66268575833965,1.0,310.33040486355526,256.8840758295451,1.0,194.63264936575234,328.37005844059496,1.0,175.26830396709033,331.2481769064397,1.0
1544,99.20270071459802,112.13969333018554,1.0,317.7174164102315,103.79175060230052,1.0,193.24335970843626,95.10826873787823,1.0,171.77127228201272,87.85452913521587,1.0,100.54755985396771,239.98906603148365,1.0,309.77065771451504,258.1740283410481,1.0,194.4159043432851,329.0626969125454,1.0,172.15667448580217,332.71897139282163,1.0
1545,95.53997752613944,112.42447272918744,1.0,316.16081648875536,106.12550473492183,1.0,193.78353392828825,92.93040082967228,1.0,168.4849474222703,92.89826081208845,1.0,97.1341092438172,240.64457579963613,1.0,307.93527288215114,260.16823112951397,1.0,195.06737368935478,329.8815259124608,1.0,168.55892549922555,334.08058519996234,1.0
1546,91.2850177359395,111.98602471685119,1.0,312.85686419110414,108.53451718568621,1.0,194.7246406600412,91.82965456379412,1.0,163.70111162834422,97.77370626164365,1.0,93.25702089113916,240.94545708099227,1.0,304.4275245275869,262.92062514998116,1.0,196.02356026163608,330.5522905706313,1.0,163.6506012654978,334.83247525551917,1.0
1547,87.56740392810346,112.47251701770928,1.0,308.7367060801334,110.25461542985948,1.0,199.86060276007328,90.88616346366689,1.0,158.58215024834348,100.75824059818248,1.0,89.76418860550304,241.13300289026037,1.0,300.2255701467265,264.1222464911333,1.0,200.86896169960278,331.6055874879917,1.0,158.7105870313585,336.3383040472104,1.0
1548,85.06114830903971,112.7882460847922,1.0,304.46987863324773,109.67441972450739,1.0,208.04650057359856,89.96527614585493,1.0,153.6240710177909,103.20820282316598,1.0,87.40813901440896,240.95895084023135,1.0,296.2490756366617,264.942773674886,1.0,208.53578716189878,332.5624015751653,1.0,153.98871265433314,338.0914051284621,1.0
1549,80.44337598490897,112.51514113167946,1.0,300.07585468184294,108.92961159295761,1.0,215.4280006176832,89.52702141225416,1.0,146.11065770408987,104.95698229803688,1.0,83.17155761809425,240.8036069490228,1.0,292.1861055208183,266.3105489661719,1.0,215.39694234240739,332.4664415182862,1.0,147.09742478181425,340.0638354091802,1.0
1550,79.16035376928872,111.96697767268734,1.0,296.1475632411777,108.50743487682732,1.0,225.59743265335985,89.81077331865322,1.0,140.8047150075908,106.31620338578665,1.0,82.04215108639335,239.7812710325213,1.0,288.5140639693839,267.51285211200155,1.0,224.77409487150854,331.5521817587243,1.0,142.21371040218338,341.4499366840191,1.0
1551,81.01139412460863,108.7610090705012,1.0,291.5769464484671,107.80317052065121,1.0,234.1214128025588,90.09389887134732,1.0,134.69199087352206,107.63391715612654,1.0,84.13852622013889,239.74401289089067,1.0,284.26403847208985,268.15167567871777,1.0,232.6378918032945,330.9965553737805,1.0,136.61117091283515,341.7574898747123,1.0
1552,78.07431137275898,104.82695546666724,1.0,286.51216440634175,105.97186839560942,1.0,242.9820727360022,89.94172205935888,1.0,128.7977883726116,108.79248128403064,1.0,81.89131666564867,239.08879577600607,1.0,279.725554963246,268.93383059655946,1.0,240.82542946951625,330.010577884914,1.0,131.22445104645942,342.07298029395724,1.0
1553,89.679219145816,101.71474977974944,1.0,281.427248804698,105.75407947229633,1.0,252.1291182201907,89.73403806128553,1.0,123.43479001788388,109.1238547382627,1.0,92.96558253208198,236.27839972769925,1.0,274.9041857626301,269.5386244122932,1.0,249.23971151108958,327.6732584795765,1.0,126.42457883618894,342.62654507335407,1.0
1554,102.39774667047001,97.03635899595274,1.0,276.5829362077184,104.54004415533669,1.0,263.3496631913994,89.47765162646166,1.0,116.95986136853517,110.31841739172384,1.0,105.25199731065706,232.8644553870959,1.0,270.46531220758584,269.5863225680161,1.0,259.5980081104931,325.9872851601989,1.0,120.51802379223194,342.9931652379851,1.0
